URL	ID
http://www.geneimprint.com	http...www.geneimprint.com
http://www.ncbi.nlm.nih	http...www.ncbi.nlm.nih
http://www.cbs.dtu.dk/services/distanceP/	http...www.cbs.dtu.dk.services.distanceP
http://dip.doe-mbi.ucla	http...dip.doe-mbi.ucla
https://www.ensembl.org	https...www.ensembl.org
http://www.science-factory.com/	http...www.science-factory.com
http://www.mifoundation.org/Tools/rankpep.html	http...www.mifoundation.org.Tools.rankpep.html
http://util.bionet.nsc.ru/databases/rsnp.html	http...util.bionet.nsc.ru.databases.rsnp.html
http://aramemnon.botanik.uni-koeln.de	http...aramemnon.botanik.uni-koeln.de
http://redpoll.pharmacy.ualberta.ca	http...redpoll.pharmacy.ualberta.ca
http://protinfo.compbio.washington.edu	http...protinfo.compbio.washington.edu
http://144.16.71.11/sem/	http...144.16.71.11.sem
http://cluster.physics.iisc.ernet.in/ssep	http...cluster.physics.iisc.ernet.in.ssep
http://bioinfo.mbb.yale.edu/expressyourself	http...bioinfo.mbb.yale.edu.expressyourself
http://bayesweb.wadsworth.org/gibbs/gibbs.html	http...bayesweb.wadsworth.org.gibbs.gibbs.html
http://cbcsrv.watson.ibm.com/Tspd.html	http...cbcsrv.watson.ibm.com.Tspd.html
http://globplot.embl.de	http...globplot.embl.de
http://bibiserv.techfak.uni-bielefeld.de	http...bibiserv.techfak.uni-bielefeld.de
http://igbmc.u-strasbg.fr/PipeAlign/	http...igbmc.u-strasbg.fr.PipeAlign
http://mutdb.org/	http...mutdb.org
http://herv.img.cas.cz	http...herv.img.cas.cz
http://gelbank.anl.gov	http...gelbank.anl.gov
http://www.imtech.res.in/raghava/tappred/	http...www.imtech.res.in.raghava.tappred
http://mitopred.sdsc.edu	http...mitopred.sdsc.edu
http://mirrors.rcsb.org//SMS	http...mirrors.rcsb.org..SMS
http://www.cbs.dtu.dk/services/NetPhosK/	http...www.cbs.dtu.dk.services.NetPhosK
http://cluster-1.mpi-cbg.de/Deqor/deqor.html	http...cluster-1.mpi-cbg.de.Deqor.deqor.html
http://genes.mit.edu/burgelab/rescue-ese/	http...genes.mit.edu.burgelab.rescue-ese
http://glycan.genome.ad.jp	http...glycan.genome.ad.jp
http://www.cs.ualberta.ca/~bioinfo/PA/	http...www.cs.ualberta.ca.~bioinfo.PA
